Data-set,Algorithm,Support,Run-time,Memory,Patterns
Buoys,ACO-GRAANK (2.0),0.9,0.3975,220.0,2.0
Buoys,ACO-GRAANK (2.0),0.9,0.6456,233.7,1.0
Buoys,ACO-GRAANK (2.0),0.9,0.2712,177.3,1.0
Buoys,ACO-GRAANK (2.0),0.9,0.7109,177.8,1.0
Buoys,ACO-GRAANK (2.0),0.9,0.3432,232.9,2.0
Buoys,ACO-GRAANK (2.0),0.9,1.0052,247.5,2.0
Buoys,ACO-LCM (1.0),0.9,3.4207,437.3,8.0
Buoys,ACO-LCM (1.0),0.9,2.5551,425.0,2.0
Buoys,ACO-LCM (1.0),0.9,3.3338,438.1,6.0
Buoys,ACO-LCM (1.0),0.9,2.9546,436.3,5.0
Buoys,ACO-LCM (1.0),0.9,3.7907,438.1,11.0
Buoys,ACO-LCM (1.0),0.9,3.5629,437.2,8.0
Buoys,ACO-LCM (1.0),0.9,3.2108,436.5,6.0
Buoys,ACO-LCM (1.0),0.9,3.2591,438.6,7.0
Buoys,ACO-LCM (1.0),0.9,3.5043,439.0,8.0
Buoys,ACO-LCM (1.0),0.9,3.1246,436.1,5.0
Buoys,ACO-LCM (1.0),0.9,3.5956,437.5,9.0
Buoys,ACO-LCM (1.0),0.9,3.2539,436.5,6.0
Buoys,ACO-LCM (1.0),0.9,3.5675,437.5,9.0
Buoys,ACO-LCM (1.0),0.9,3.8001,439.7,10.0
Buoys,ACO-LCM (1.0),0.9,3.8648,438.1,11.0
Buoys,ACO-LCM (1.0),0.9,3.9063,437.8,10.0
Buoys,ACO-LCM (1.0),0.9,3.6046,437.5,9.0
Buoys,ACO-LCM (1.0),0.9,3.9851,437.8,10.0
Buoys,ACO-LCM (1.0),0.9,2.61,425.1,2.0
Buoys,ACO-LCM (1.0),0.9,3.0197,435.6,5.0
Buoys,ACO-LCM (1.0),0.9,3.1921,436.5,6.0
Buoys,ACO-LCM (1.0),0.9,3.3522,436.9,7.0
Buoys,ACO-LCM (1.0),0.9,3.854,438.1,11.0
Buoys,ACO-LCM (1.0),0.9,2.7609,429.5,3.0
Buoys,ACO-LCM (1.0),0.9,3.1105,436.5,6.0
Buoys,ACO-LCM (1.0),0.9,2.6096,425.4,2.0
Buoys,ACO-LCM (1.0),0.9,3.7628,437.8,10.0
Buoys,ACO-LCM (1.0),0.9,2.7119,429.8,3.0
Buoys,ACO-LCM (1.0),0.9,2.8058,430.1,3.0
Buoys,ACO-LCM (1.0),0.9,2.6539,425.1,2.0
Buoys,ACO-LCM (1.0),0.9,3.1817,438.1,6.0
Buoys,ACO-LCM (1.0),0.9,3.6137,437.6,9.0
Buoys,ACO-LCM (1.0),0.9,3.8277,439.1,11.0
Buoys,GRAANK,0.9,1.5038,65.9,4.0
Buoys,GRAANK,0.9,1.5112,65.9,4.0
Buoys,GRAANK,0.9,1.504,65.9,4.0
Buoys,GRAANK,0.9,1.5083,65.9,4.0
Buoys,GRAANK,0.9,1.5127,65.9,4.0
Buoys,GRAANK,0.9,1.5175,65.9,4.0
Buoys,GRAANK,0.9,1.4972,65.9,4.0
Buoys,GRAANK,0.9,1.5085,65.9,4.0
Buoys,GRAANK,0.9,1.4994,65.9,4.0
Buoys,GRAANK,0.9,1.5094,65.9,4.0
Buoys,GRAANK,0.9,1.4976,65.9,4.0
Buoys,GRAANK,0.9,1.5005,65.9,4.0
Buoys,GRAANK,0.9,1.4943,65.9,4.0
Buoys,GRAANK,0.9,1.498,65.9,4.0
Buoys,GRAANK,0.9,1.503,65.9,4.0
Buoys,GRAANK,0.9,1.5082,65.9,4.0
Buoys,GRAANK,0.9,1.508,65.9,4.0
Buoys,GRAANK,0.9,1.5058,65.9,4.0
Buoys,GRAANK,0.9,1.5138,65.9,4.0
Buoys,GRAANK,0.9,1.4986,65.9,4.0
Buoys,GRAANK,0.9,1.5049,65.9,4.0
Buoys,GRAANK,0.9,1.4955,65.9,4.0
Buoys,GRAANK,0.9,1.5071,65.9,4.0
Buoys,GRAANK,0.9,1.5074,65.9,4.0
Buoys,GRAANK,0.9,1.5074,65.9,4.0
Buoys,GRAANK,0.9,1.512,65.9,4.0
Buoys,GRAANK,0.9,1.5031,65.9,4.0
Buoys,GRAANK,0.9,1.508,65.9,4.0
Buoys,GRAANK,0.9,1.505,65.9,4.0
Buoys,GRAANK,0.9,1.4876,65.9,4.0
Buoys,GRAANK,0.9,1.5024,65.9,4.0
Buoys,GRAANK,0.9,1.5138,65.9,4.0
Buoys,GRAANK,0.9,1.5084,65.9,4.0
Buoys,LCM-GRAD (1.0),0.9,114.46,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,116.4,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,112.61,47821.0,30.0
Buoys,LCM-GRAD (1.0),0.9,118.58,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,119.16,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,118.76,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,112.4,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,114.6,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,119.39,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,118.53,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,113.01,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,115.89,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,114.74,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,113.46,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,115.6,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,113.76,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,113.02,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,114.9,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,117.39,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,115.14,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,117.3,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,113.27,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,115.15,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,117.78,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,114.73,47821.0,30.0
Buoys,LCM-GRAD (1.0),0.9,113.53,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,114.65,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,112.48,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,126.3,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,112.9,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,113.38,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,119.26,47836.0,30.0
Buoys,LCM-GRAD (1.0),0.9,113.33,47836.0,30.0
C2K,ACO-GRAANK (2.0),0.5,0.3063,202.4,10.0
C2K,ACO-GRAANK (2.0),0.5,2.3162,252.3,25.0
C2K,ACO-GRAANK (2.0),0.5,0.3579,209.9,12.0
C2K,ACO-GRAANK (2.0),0.5,0.1133,138.7,2.0
C2K,ACO-GRAANK (2.0),0.5,0.3209,206.0,8.0
C2K,ACO-GRAANK (2.0),0.5,0.7034,231.8,16.0
C2K,ACO-GRAANK (2.0),0.5,1.114,230.9,13.0
C2K,ACO-GRAANK (2.0),0.5,0.3415,192.1,9.0
C2K,ACO-GRAANK (2.0),0.5,0.175,168.7,3.0
C2K,ACO-GRAANK (2.0),0.5,0.1318,145.6,3.0
C2K,ACO-GRAANK (2.0),0.5,0.4728,225.5,11.0
C2K,ACO-GRAANK (2.0),0.5,2.5857,223.4,27.0
C2K,ACO-GRAANK (2.0),0.5,0.2105,190.2,3.0
C2K,ACO-GRAANK (2.0),0.5,0.5871,240.5,12.0
C2K,ACO-GRAANK (2.0),0.5,0.4568,222.1,12.0
C2K,ACO-GRAANK (2.0),0.5,0.3245,204.3,9.0
C2K,ACO-GRAANK (2.0),0.5,0.7611,230.2,18.0
C2K,ACO-GRAANK (2.0),0.5,0.3327,202.0,8.0
C2K,ACO-GRAANK (2.0),0.5,0.3898,216.5,9.0
C2K,ACO-GRAANK (2.0),0.5,0.7571,223.7,17.0
C2K,ACO-GRAANK (2.0),0.5,0.2622,184.7,7.0
C2K,ACO-GRAANK (2.0),0.5,0.1133,145.1,1.0
C2K,ACO-GRAANK (2.0),0.5,1.7002,228.9,24.0
C2K,ACO-GRAANK (2.0),0.5,1.1955,229.4,22.0
C2K,ACO-GRAANK (2.0),0.5,0.1813,174.9,5.0
C2K,ACO-GRAANK (2.0),0.5,0.727,234.2,17.0
C2K,ACO-GRAANK (2.0),0.5,0.9537,238.8,19.0
C2K,ACO-GRAANK (2.0),0.5,0.485,222.9,13.0
C2K,ACO-GRAANK (2.0),0.5,0.5349,242.3,13.0
C2K,ACO-GRAANK (2.0),0.5,0.2694,189.1,10.0
C2K,ACO-GRAANK (2.0),0.5,0.6321,228.0,13.0
C2K,ACO-GRAANK (2.0),0.5,0.7185,230.1,17.0
C2K,ACO-GRAANK (2.0),0.5,0.299,193.8,6.0
C2K,ACO-LCM (1.0),0.5,11.474,776.8,197.0
C2K,ACO-LCM (1.0),0.5,11.637,774.6,197.0
C2K,ACO-LCM (1.0),0.5,11.405,803.5,194.0
C2K,ACO-LCM (1.0),0.5,11.317,762.9,196.0
C2K,ACO-LCM (1.0),0.5,11.578,797.1,192.0
C2K,ACO-LCM (1.0),0.5,11.323,797.2,195.0
C2K,ACO-LCM (1.0),0.5,11.301,786.5,194.0
C2K,ACO-LCM (1.0),0.5,12.028,803.4,196.0
C2K,ACO-LCM (1.0),0.5,11.414,807.6,194.0
C2K,ACO-LCM (1.0),0.5,11.374,797.9,195.0
C2K,ACO-LCM (1.0),0.5,11.98,780.5,198.0
C2K,ACO-LCM (1.0),0.5,11.444,801.5,197.0
C2K,ACO-LCM (1.0),0.5,11.496,766.0,195.0
C2K,ACO-LCM (1.0),0.5,11.362,800.6,197.0
C2K,ACO-LCM (1.0),0.5,11.433,773.3,197.0
C2K,ACO-LCM (1.0),0.5,11.428,800.3,198.0
C2K,ACO-LCM (1.0),0.5,11.235,773.6,195.0
C2K,ACO-LCM (1.0),0.5,11.023,770.8,193.0
C2K,ACO-LCM (1.0),0.5,11.339,775.1,193.0
C2K,ACO-LCM (1.0),0.5,11.548,776.7,194.0
C2K,ACO-LCM (1.0),0.5,11.528,782.0,195.0
C2K,ACO-LCM (1.0),0.5,8.9705,754.1,107.0
C2K,ACO-LCM (1.0),0.5,11.209,773.8,196.0
C2K,ACO-LCM (1.0),0.5,11.282,781.8,196.0
C2K,ACO-LCM (1.0),0.5,11.667,795.1,195.0
C2K,ACO-LCM (1.0),0.5,11.519,786.1,191.0
C2K,ACO-LCM (1.0),0.5,11.261,767.8,192.0
C2K,ACO-LCM (1.0),0.5,11.433,770.4,194.0
C2K,ACO-LCM (1.0),0.5,11.825,799.9,197.0
C2K,ACO-LCM (1.0),0.5,11.363,783.8,194.0
C2K,ACO-LCM (1.0),0.5,11.585,796.8,199.0
C2K,ACO-LCM (1.0),0.5,11.3,777.5,197.0
C2K,ACO-LCM (1.0),0.5,11.052,781.9,192.0
C2K,GRAANK,0.5,58.13,217.9,802.0
C2K,GRAANK,0.5,58.099,218.0,802.0
C2K,GRAANK,0.5,57.836,218.0,802.0
C2K,GRAANK,0.5,57.663,218.0,802.0
C2K,GRAANK,0.5,57.637,218.0,802.0
C2K,GRAANK,0.5,58.062,217.9,802.0
C2K,GRAANK,0.5,57.414,218.0,802.0
C2K,GRAANK,0.5,57.965,218.0,802.0
C2K,GRAANK,0.5,56.95,218.0,802.0
C2K,GRAANK,0.5,57.475,218.0,802.0
C2K,GRAANK,0.5,58.004,217.9,802.0
C2K,GRAANK,0.5,57.632,218.0,802.0
C2K,GRAANK,0.5,57.054,218.0,802.0
C2K,GRAANK,0.5,57.779,218.0,802.0
C2K,GRAANK,0.5,58.571,218.0,802.0
C2K,GRAANK,0.5,58.248,218.0,802.0
C2K,GRAANK,0.5,58.086,218.0,802.0
C2K,GRAANK,0.5,57.914,218.0,802.0
C2K,GRAANK,0.5,57.449,218.0,802.0
C2K,GRAANK,0.5,57.204,218.0,802.0
C2K,GRAANK,0.5,57.472,218.0,802.0
C2K,GRAANK,0.5,57.956,218.0,802.0
C2K,GRAANK,0.5,57.987,218.0,802.0
C2K,GRAANK,0.5,57.779,218.0,802.0
C2K,GRAANK,0.5,58.76,217.9,802.0
C2K,GRAANK,0.5,58.479,218.0,802.0
C2K,GRAANK,0.5,58.224,217.9,802.0
C2K,GRAANK,0.5,58.267,218.0,802.0
C2K,GRAANK,0.5,57.625,218.0,802.0
C2K,GRAANK,0.5,57.843,218.0,802.0
C2K,GRAANK,0.5,57.342,218.0,802.0
C2K,GRAANK,0.5,58.555,218.0,802.0
C2K,GRAANK,0.5,58.553,218.0,802.0
C2K,ACO-GRAANK (2.0),0.6,2.885,301.5,9.0
C2K,ACO-GRAANK (2.0),0.6,0.1404,153.7,2.0
C2K,ACO-GRAANK (2.0),0.6,0.1354,155.0,3.0
C2K,ACO-GRAANK (2.0),0.6,13.602,249.1,7.0
C2K,ACO-GRAANK (2.0),0.6,1.0271,241.7,5.0
C2K,ACO-GRAANK (2.0),0.6,0.2336,185.9,4.0
C2K,ACO-GRAANK (2.0),0.6,0.9632,243.9,5.0
C2K,ACO-GRAANK (2.0),0.6,0.2127,193.3,4.0
C2K,ACO-GRAANK (2.0),0.6,0.7861,230.6,14.0
C2K,ACO-GRAANK (2.0),0.6,0.4766,240.8,8.0
C2K,ACO-GRAANK (2.0),0.6,0.5028,234.1,4.0
C2K,ACO-GRAANK (2.0),0.6,0.4274,224.3,6.0
C2K,ACO-GRAANK (2.0),0.6,0.6897,232.8,12.0
C2K,ACO-GRAANK (2.0),0.6,1.1325,252.0,8.0
C2K,ACO-GRAANK (2.0),0.6,0.5431,234.9,6.0
C2K,ACO-GRAANK (2.0),0.6,0.2205,190.9,3.0
C2K,ACO-GRAANK (2.0),0.6,0.4534,232.5,4.0
C2K,ACO-GRAANK (2.0),0.6,0.3293,209.3,5.0
C2K,ACO-GRAANK (2.0),0.6,0.2934,214.9,3.0
C2K,ACO-GRAANK (2.0),0.6,1.1912,226.2,7.0
C2K,ACO-GRAANK (2.0),0.6,0.4112,222.3,7.0
C2K,ACO-GRAANK (2.0),0.6,0.194,181.0,2.0
C2K,ACO-GRAANK (2.0),0.6,0.5048,237.0,6.0
C2K,ACO-GRAANK (2.0),0.6,0.1723,186.0,2.0
C2K,ACO-GRAANK (2.0),0.6,0.5813,236.1,8.0
C2K,ACO-GRAANK (2.0),0.6,0.3856,230.8,7.0
C2K,ACO-GRAANK (2.0),0.6,0.1198,143.6,2.0
C2K,ACO-GRAANK (2.0),0.6,0.3434,222.5,7.0
C2K,ACO-GRAANK (2.0),0.6,3.627,249.2,15.0
C2K,ACO-GRAANK (2.0),0.6,0.2503,214.4,2.0
C2K,ACO-GRAANK (2.0),0.6,2.5334,246.2,8.0
C2K,ACO-GRAANK (2.0),0.6,0.6439,221.5,7.0
C2K,ACO-GRAANK (2.0),0.6,0.1777,187.8,2.0
C2K,ACO-LCM (1.0),0.6,12.757,866.3,197.0
C2K,ACO-LCM (1.0),0.6,12.916,868.6,197.0
C2K,ACO-LCM (1.0),0.6,12.914,868.4,198.0
C2K,ACO-LCM (1.0),0.6,12.894,871.0,198.0
C2K,ACO-LCM (1.0),0.6,12.889,851.4,197.0
C2K,ACO-LCM (1.0),0.6,12.835,842.7,196.0
C2K,ACO-LCM (1.0),0.6,13.178,859.7,199.0
C2K,ACO-LCM (1.0),0.6,12.817,862.7,194.0
C2K,ACO-LCM (1.0),0.6,12.828,854.7,198.0
C2K,ACO-LCM (1.0),0.6,12.61,870.6,196.0
C2K,ACO-LCM (1.0),0.6,12.979,853.7,194.0
C2K,ACO-LCM (1.0),0.6,12.689,872.2,194.0
C2K,ACO-LCM (1.0),0.6,12.726,844.1,197.0
C2K,ACO-LCM (1.0),0.6,12.931,849.2,196.0
C2K,ACO-LCM (1.0),0.6,12.872,849.0,197.0
C2K,ACO-LCM (1.0),0.6,13.595,860.7,198.0
C2K,ACO-LCM (1.0),0.6,12.847,875.4,198.0
C2K,ACO-LCM (1.0),0.6,12.925,880.5,198.0
C2K,ACO-LCM (1.0),0.6,12.936,866.9,196.0
C2K,ACO-LCM (1.0),0.6,13.175,857.4,197.0
C2K,ACO-LCM (1.0),0.6,12.853,855.6,196.0
C2K,ACO-LCM (1.0),0.6,12.991,859.3,195.0
C2K,ACO-LCM (1.0),0.6,12.703,854.9,195.0
C2K,ACO-LCM (1.0),0.6,13.019,858.0,198.0
C2K,ACO-LCM (1.0),0.6,13.218,856.7,197.0
C2K,ACO-LCM (1.0),0.6,13.306,856.6,197.0
C2K,ACO-LCM (1.0),0.6,13.281,872.9,197.0
C2K,ACO-LCM (1.0),0.6,12.686,842.8,198.0
C2K,ACO-LCM (1.0),0.6,12.648,850.1,196.0
C2K,ACO-LCM (1.0),0.6,12.582,861.1,196.0
C2K,ACO-LCM (1.0),0.6,12.671,855.7,196.0
C2K,ACO-LCM (1.0),0.6,12.918,872.8,197.0
C2K,ACO-LCM (1.0),0.6,13.15,869.7,198.0
C2K,GRAANK,0.6,9.5392,134.4,94.0
C2K,GRAANK,0.6,9.6805,134.4,94.0
C2K,GRAANK,0.6,9.5318,134.4,94.0
C2K,GRAANK,0.6,9.5755,134.4,94.0
C2K,GRAANK,0.6,9.6501,134.4,94.0
C2K,GRAANK,0.6,9.6334,134.4,94.0
C2K,GRAANK,0.6,9.5324,134.4,94.0
C2K,GRAANK,0.6,9.4727,134.3,94.0
C2K,GRAANK,0.6,9.6545,134.3,94.0
C2K,GRAANK,0.6,9.4914,134.4,94.0
C2K,GRAANK,0.6,9.5567,134.4,94.0
C2K,GRAANK,0.6,9.5423,134.4,94.0
C2K,GRAANK,0.6,9.6284,134.4,94.0
C2K,GRAANK,0.6,9.6024,134.4,94.0
C2K,GRAANK,0.6,9.4943,134.4,94.0
C2K,GRAANK,0.6,9.507,134.4,94.0
C2K,GRAANK,0.6,9.5064,134.4,94.0
C2K,GRAANK,0.6,9.6545,134.4,94.0
C2K,GRAANK,0.6,9.5141,134.4,94.0
C2K,GRAANK,0.6,9.6046,134.3,94.0
C2K,GRAANK,0.6,9.687,134.4,94.0
C2K,GRAANK,0.6,9.6102,134.4,94.0
C2K,GRAANK,0.6,9.5167,134.4,94.0
C2K,GRAANK,0.6,9.5895,134.4,94.0
C2K,GRAANK,0.6,9.5725,134.3,94.0
C2K,GRAANK,0.6,9.5283,134.4,94.0
C2K,GRAANK,0.6,9.7114,134.4,94.0
C2K,GRAANK,0.6,9.4962,134.4,94.0
C2K,GRAANK,0.6,9.5629,134.3,94.0
C2K,GRAANK,0.6,9.5011,134.4,94.0
C2K,GRAANK,0.6,9.6151,134.4,94.0
C2K,GRAANK,0.6,9.5757,134.4,94.0
C2K,GRAANK,0.6,9.5382,134.4,94.0
C2K,ACO-GRAANK (2.0),0.7,3.7798,248.0,1.0
C2K,ACO-GRAANK (2.0),0.7,10.228,248.9,3.0
C2K,ACO-GRAANK (2.0),0.7,0.27,205.7,2.0
C2K,ACO-GRAANK (2.0),0.7,0.1032,139.8,1.0
C2K,ACO-GRAANK (2.0),0.7,0.2051,188.8,1.0
C2K,ACO-GRAANK (2.0),0.7,28.915,254.4,3.0
C2K,ACO-GRAANK (2.0),0.7,0.3469,222.4,1.0
C2K,ACO-GRAANK (2.0),0.7,0.7621,227.9,3.0
C2K,ACO-GRAANK (2.0),0.7,0.1775,191.9,1.0
C2K,ACO-GRAANK (2.0),0.7,0.7882,241.2,1.0
C2K,ACO-GRAANK (2.0),0.7,6.297,247.6,2.0
C2K,ACO-GRAANK (2.0),0.7,0.3472,220.5,3.0
C2K,ACO-GRAANK (2.0),0.7,0.4584,229.5,2.0
C2K,ACO-GRAANK (2.0),0.7,0.4902,232.2,4.0
C2K,ACO-GRAANK (2.0),0.7,9.9532,248.3,1.0
C2K,ACO-GRAANK (2.0),0.7,1.0487,242.8,3.0
C2K,ACO-GRAANK (2.0),0.7,2.898,291.0,2.0
C2K,ACO-GRAANK (2.0),0.7,0.2859,204.9,3.0
C2K,ACO-GRAANK (2.0),0.7,0.2446,215.2,1.0
C2K,ACO-GRAANK (2.0),0.7,0.441,229.6,3.0
C2K,ACO-GRAANK (2.0),0.7,0.4826,224.2,2.0
C2K,ACO-GRAANK (2.0),0.7,6.401,248.3,1.0
C2K,ACO-GRAANK (2.0),0.7,0.8096,251.4,2.0
C2K,ACO-GRAANK (2.0),0.7,0.116,153.4,1.0
C2K,ACO-GRAANK (2.0),0.7,1.5677,234.0,2.0
C2K,ACO-GRAANK (2.0),0.7,0.5983,230.1,4.0
C2K,ACO-GRAANK (2.0),0.7,0.6148,231.2,2.0
C2K,ACO-GRAANK (2.0),0.7,0.126,154.0,1.0
C2K,ACO-GRAANK (2.0),0.7,0.1873,181.7,1.0
C2K,ACO-GRAANK (2.0),0.7,1.4272,225.9,4.0
C2K,ACO-GRAANK (2.0),0.7,8.7614,246.2,1.0
C2K,ACO-GRAANK (2.0),0.7,1.1605,222.6,1.0
C2K,ACO-GRAANK (2.0),0.7,1.0214,231.5,3.0
C2K,ACO-LCM (1.0),0.7,13.75,846.2,198.0
C2K,ACO-LCM (1.0),0.7,14.089,854.1,197.0
C2K,ACO-LCM (1.0),0.7,13.844,846.9,197.0
C2K,ACO-LCM (1.0),0.7,13.809,856.3,199.0
C2K,ACO-LCM (1.0),0.7,14.335,848.8,199.0
C2K,ACO-LCM (1.0),0.7,14.019,852.7,199.0
C2K,ACO-LCM (1.0),0.7,13.816,840.9,196.0
C2K,ACO-LCM (1.0),0.7,13.669,838.5,198.0
C2K,ACO-LCM (1.0),0.7,13.78,828.5,199.0
C2K,ACO-LCM (1.0),0.7,13.81,837.5,196.0
C2K,ACO-LCM (1.0),0.7,13.785,840.4,196.0
C2K,ACO-LCM (1.0),0.7,14.139,851.3,196.0
C2K,ACO-LCM (1.0),0.7,14.433,844.0,198.0
C2K,ACO-LCM (1.0),0.7,13.295,847.1,196.0
C2K,ACO-LCM (1.0),0.7,13.94,835.9,198.0
C2K,ACO-LCM (1.0),0.7,14.224,847.2,198.0
C2K,ACO-LCM (1.0),0.7,13.842,848.6,199.0
C2K,ACO-LCM (1.0),0.7,14.039,847.0,197.0
C2K,ACO-LCM (1.0),0.7,13.836,849.9,198.0
C2K,ACO-LCM (1.0),0.7,14.039,851.0,198.0
C2K,ACO-LCM (1.0),0.7,13.926,850.1,197.0
C2K,ACO-LCM (1.0),0.7,14.199,838.8,196.0
C2K,ACO-LCM (1.0),0.7,13.66,842.4,197.0
C2K,ACO-LCM (1.0),0.7,14.238,840.4,196.0
C2K,ACO-LCM (1.0),0.7,13.719,846.6,196.0
C2K,ACO-LCM (1.0),0.7,14.223,853.5,196.0
C2K,ACO-LCM (1.0),0.7,13.721,846.2,195.0
C2K,ACO-LCM (1.0),0.7,14.131,837.9,197.0
C2K,ACO-LCM (1.0),0.7,14.186,835.9,197.0
C2K,ACO-LCM (1.0),0.7,14.307,842.1,197.0
C2K,ACO-LCM (1.0),0.7,13.646,856.8,198.0
C2K,ACO-LCM (1.0),0.7,14.107,855.2,199.0
C2K,ACO-LCM (1.0),0.7,13.81,847.7,195.0
C2K,GRAANK,0.7,7.181,81.7,26.0
C2K,GRAANK,0.7,7.2138,81.7,26.0
C2K,GRAANK,0.7,7.2095,81.8,26.0
C2K,GRAANK,0.7,7.3012,81.8,26.0
C2K,GRAANK,0.7,7.1666,81.8,26.0
C2K,GRAANK,0.7,7.2051,81.8,26.0
C2K,GRAANK,0.7,7.3047,81.8,26.0
C2K,GRAANK,0.7,7.1944,81.7,26.0
C2K,GRAANK,0.7,7.2792,81.8,26.0
C2K,GRAANK,0.7,7.2442,81.8,26.0
C2K,GRAANK,0.7,7.2002,81.7,26.0
C2K,GRAANK,0.7,7.1877,81.8,26.0
C2K,GRAANK,0.7,7.2104,81.8,26.0
C2K,GRAANK,0.7,7.2494,81.8,26.0
C2K,GRAANK,0.7,7.182,81.8,26.0
C2K,GRAANK,0.7,7.235,81.8,26.0
C2K,GRAANK,0.7,7.2096,81.8,26.0
C2K,GRAANK,0.7,7.1863,81.6,26.0
C2K,GRAANK,0.7,7.1423,81.8,26.0
C2K,GRAANK,0.7,7.1299,81.8,26.0
C2K,GRAANK,0.7,7.2015,81.8,26.0
C2K,GRAANK,0.7,7.2768,81.7,26.0
C2K,GRAANK,0.7,7.1336,81.8,26.0
C2K,GRAANK,0.7,7.2852,81.8,26.0
C2K,GRAANK,0.7,7.221,81.7,26.0
C2K,GRAANK,0.7,7.2038,81.8,26.0
C2K,GRAANK,0.7,7.2518,81.8,26.0
C2K,GRAANK,0.7,7.2871,81.7,26.0
C2K,GRAANK,0.7,7.2284,81.8,26.0
C2K,GRAANK,0.7,7.1166,81.8,26.0
C2K,GRAANK,0.7,7.2055,81.8,26.0
C2K,GRAANK,0.7,7.2059,81.8,26.0
C2K,GRAANK,0.7,7.1776,81.8,26.0
C2K,ACO-GRAANK (2.0),0.8,0.1783,192.6,1.0
C2K,ACO-GRAANK (2.0),0.8,9.0795,245.4,2.0
C2K,ACO-GRAANK (2.0),0.8,0.5702,221.7,1.0
C2K,ACO-GRAANK (2.0),0.8,1.1236,225.5,1.0
C2K,ACO-GRAANK (2.0),0.8,0.2784,213.5,1.0
C2K,ACO-GRAANK (2.0),0.8,0.2609,211.3,1.0
C2K,ACO-GRAANK (2.0),0.8,4.936,240.3,2.0
C2K,ACO-GRAANK (2.0),0.8,0.4356,233.7,3.0
C2K,ACO-GRAANK (2.0),0.8,0.8022,230.8,1.0
C2K,ACO-GRAANK (2.0),0.8,1.1595,259.0,2.0
C2K,ACO-GRAANK (2.0),0.8,4.8573,246.7,1.0
C2K,ACO-GRAANK (2.0),0.8,0.5834,230.1,1.0
C2K,ACO-GRAANK (2.0),0.8,8.2036,244.9,2.0
