Data-set,Algorithm,Support,Run-time,Memory,Patterns
C2K,ACO-GRAANK (2.0),0.8,0.66,230.8,1.0
C2K,ACO-GRAANK (2.0),0.8,1.1892,255.6,1.0
C2K,ACO-GRAANK (2.0),0.8,1.3432,240.1,2.0
C2K,ACO-GRAANK (2.0),0.8,0.3135,227.5,2.0
C2K,ACO-GRAANK (2.0),0.8,0.2113,204.0,2.0
C2K,ACO-GRAANK (2.0),0.8,19.809,257.8,2.0
C2K,ACO-GRAANK (2.0),0.8,4.4051,284.1,2.0
C2K,ACO-GRAANK (2.0),0.8,15.508,248.3,2.0
C2K,ACO-GRAANK (2.0),0.8,7.3967,246.7,2.0
C2K,ACO-GRAANK (2.0),0.8,5.6726,246.1,1.0
C2K,ACO-GRAANK (2.0),0.8,0.4176,223.0,2.0
C2K,ACO-GRAANK (2.0),0.8,11.057,252.8,1.0
C2K,ACO-GRAANK (2.0),0.8,15.455,248.6,2.0
C2K,ACO-GRAANK (2.0),0.8,7.5294,343.3,2.0
C2K,ACO-GRAANK (2.0),0.8,16.098,250.8,2.0
C2K,ACO-GRAANK (2.0),0.8,0.8392,230.2,2.0
C2K,ACO-GRAANK (2.0),0.8,0.3267,226.9,1.0
C2K,ACO-GRAANK (2.0),0.8,8.7659,245.4,1.0
C2K,ACO-GRAANK (2.0),0.8,1.0537,231.1,2.0
C2K,ACO-GRAANK (2.0),0.8,9.5929,258.1,1.0
C2K,ACO-LCM (1.0),0.8,16.619,703.6,195.0
C2K,ACO-LCM (1.0),0.8,17.25,706.0,199.0
C2K,ACO-LCM (1.0),0.8,16.601,709.0,197.0
C2K,ACO-LCM (1.0),0.8,16.523,703.7,198.0
C2K,ACO-LCM (1.0),0.8,17.339,710.2,197.0
C2K,ACO-LCM (1.0),0.8,16.711,693.8,199.0
C2K,ACO-LCM (1.0),0.8,16.305,700.8,199.0
C2K,ACO-LCM (1.0),0.8,17.95,725.7,199.0
C2K,ACO-LCM (1.0),0.8,17.23,719.7,197.0
C2K,ACO-LCM (1.0),0.8,16.354,714.8,198.0
C2K,ACO-LCM (1.0),0.8,17.093,705.4,199.0
C2K,ACO-LCM (1.0),0.8,16.709,717.8,197.0
C2K,ACO-LCM (1.0),0.8,16.1,692.8,197.0
C2K,ACO-LCM (1.0),0.8,16.83,736.1,198.0
C2K,ACO-LCM (1.0),0.8,16.753,692.8,198.0
C2K,ACO-LCM (1.0),0.8,16.855,697.9,197.0
C2K,ACO-LCM (1.0),0.8,16.677,684.9,196.0
C2K,ACO-LCM (1.0),0.8,17.55,704.7,199.0
C2K,ACO-LCM (1.0),0.8,17.679,735.6,198.0
C2K,ACO-LCM (1.0),0.8,17.552,686.4,197.0
C2K,ACO-LCM (1.0),0.8,17.104,699.2,195.0
C2K,ACO-LCM (1.0),0.8,16.531,724.7,197.0
C2K,ACO-LCM (1.0),0.8,17.212,698.5,197.0
C2K,ACO-LCM (1.0),0.8,16.903,745.8,199.0
C2K,ACO-LCM (1.0),0.8,16.361,692.9,197.0
C2K,ACO-LCM (1.0),0.8,17.584,697.8,197.0
C2K,ACO-LCM (1.0),0.8,16.372,699.9,196.0
C2K,ACO-LCM (1.0),0.8,16.742,740.6,198.0
C2K,ACO-LCM (1.0),0.8,17.418,708.6,198.0
C2K,ACO-LCM (1.0),0.8,16.925,687.5,198.0
C2K,ACO-LCM (1.0),0.8,16.742,704.2,197.0
C2K,ACO-LCM (1.0),0.8,16.607,705.4,197.0
C2K,ACO-LCM (1.0),0.8,17.155,689.9,195.0
C2K,GRAANK,0.8,7.1596,68.7,12.0
C2K,GRAANK,0.8,7.2375,68.7,12.0
C2K,GRAANK,0.8,7.1771,68.7,12.0
C2K,GRAANK,0.8,7.1097,68.7,12.0
C2K,GRAANK,0.8,7.0746,68.7,12.0
C2K,GRAANK,0.8,7.1866,68.7,12.0
C2K,GRAANK,0.8,7.128,68.7,12.0
C2K,GRAANK,0.8,7.0982,68.7,12.0
C2K,GRAANK,0.8,7.2385,68.7,12.0
C2K,GRAANK,0.8,7.1574,68.7,12.0
C2K,GRAANK,0.8,7.2167,68.7,12.0
C2K,GRAANK,0.8,7.0953,68.7,12.0
C2K,GRAANK,0.8,7.2582,68.7,12.0
C2K,GRAANK,0.8,7.1684,68.7,12.0
C2K,GRAANK,0.8,7.1634,68.7,12.0
C2K,GRAANK,0.8,7.166,68.7,12.0
C2K,GRAANK,0.8,7.0235,68.7,12.0
C2K,GRAANK,0.8,7.1342,68.7,12.0
C2K,GRAANK,0.8,7.1144,68.7,12.0
C2K,GRAANK,0.8,7.2152,68.7,12.0
C2K,GRAANK,0.8,7.0662,68.7,12.0
C2K,GRAANK,0.8,7.1382,68.7,12.0
C2K,GRAANK,0.8,7.147,68.7,12.0
C2K,GRAANK,0.8,7.1624,68.7,12.0
C2K,GRAANK,0.8,7.0371,68.7,12.0
C2K,GRAANK,0.8,7.1469,68.7,12.0
C2K,GRAANK,0.8,7.0427,68.7,12.0
C2K,GRAANK,0.8,6.9594,68.7,12.0
C2K,GRAANK,0.8,7.1667,68.7,12.0
C2K,GRAANK,0.8,7.1656,68.7,12.0
C2K,GRAANK,0.8,7.195,68.7,12.0
C2K,GRAANK,0.8,7.0733,68.7,12.0
C2K,GRAANK,0.8,7.1477,68.7,12.0
C2K,ACO-GRAANK (2.0),0.9,8.0027,247.4,0.0
C2K,ACO-GRAANK (2.0),0.9,14.573,247.3,0.0
C2K,ACO-GRAANK (2.0),0.9,26.266,255.2,0.0
C2K,ACO-GRAANK (2.0),0.9,13.498,249.0,0.0
C2K,ACO-GRAANK (2.0),0.9,8.7269,250.8,0.0
C2K,ACO-GRAANK (2.0),0.9,45.095,251.1,0.0
C2K,ACO-GRAANK (2.0),0.9,7.3239,244.9,0.0
C2K,ACO-GRAANK (2.0),0.9,14.928,247.7,0.0
C2K,ACO-GRAANK (2.0),0.9,10.478,248.7,0.0
C2K,ACO-GRAANK (2.0),0.9,7.856,243.9,0.0
C2K,ACO-GRAANK (2.0),0.9,9.1054,248.4,0.0
C2K,ACO-GRAANK (2.0),0.9,8.0581,245.0,0.0
C2K,ACO-GRAANK (2.0),0.9,17.427,251.1,0.0
C2K,ACO-GRAANK (2.0),0.9,6.7601,243.6,0.0
C2K,ACO-GRAANK (2.0),0.9,13.506,254.2,0.0
C2K,ACO-GRAANK (2.0),0.9,9.8357,249.5,0.0
C2K,ACO-GRAANK (2.0),0.9,6.561,244.7,0.0
C2K,ACO-GRAANK (2.0),0.9,9.2911,245.0,0.0
C2K,ACO-GRAANK (2.0),0.9,29.308,248.9,0.0
C2K,ACO-GRAANK (2.0),0.9,5.0467,311.4,0.0
C2K,ACO-GRAANK (2.0),0.9,27.126,249.7,0.0
C2K,ACO-GRAANK (2.0),0.9,5.3571,244.7,0.0
C2K,ACO-GRAANK (2.0),0.9,9.7352,247.1,0.0
C2K,ACO-GRAANK (2.0),0.9,7.2585,244.7,0.0
C2K,ACO-GRAANK (2.0),0.9,16.306,251.1,0.0
C2K,ACO-GRAANK (2.0),0.9,11.713,247.4,0.0
C2K,ACO-GRAANK (2.0),0.9,4.4164,234.3,0.0
C2K,ACO-GRAANK (2.0),0.9,6.5651,247.7,0.0
C2K,ACO-GRAANK (2.0),0.9,7.9699,243.6,0.0
C2K,ACO-GRAANK (2.0),0.9,8.9929,249.5,0.0
C2K,ACO-GRAANK (2.0),0.9,15.826,248.9,0.0
C2K,ACO-GRAANK (2.0),0.9,16.742,251.0,0.0
C2K,ACO-GRAANK (2.0),0.9,4.1804,244.7,0.0
C2K,ACO-LCM (1.0),0.9,21.03,490.0,199.0
C2K,ACO-LCM (1.0),0.9,19.728,486.3,198.0
C2K,ACO-LCM (1.0),0.9,20.243,494.2,198.0
C2K,ACO-LCM (1.0),0.9,19.439,489.6,198.0
C2K,ACO-LCM (1.0),0.9,20.099,493.9,197.0
C2K,ACO-LCM (1.0),0.9,19.442,484.6,197.0
C2K,ACO-LCM (1.0),0.9,19.726,496.5,197.0
C2K,ACO-LCM (1.0),0.9,19.835,489.4,199.0
C2K,ACO-LCM (1.0),0.9,19.771,486.1,198.0
C2K,ACO-LCM (1.0),0.9,19.208,477.2,198.0
C2K,ACO-LCM (1.0),0.9,20.692,475.9,198.0
C2K,ACO-LCM (1.0),0.9,19.965,481.8,198.0
C2K,ACO-LCM (1.0),0.9,19.885,484.9,196.0
C2K,ACO-LCM (1.0),0.9,20.145,493.0,196.0
C2K,ACO-LCM (1.0),0.9,20.194,481.4,196.0
C2K,ACO-LCM (1.0),0.9,19.695,497.5,197.0
C2K,ACO-LCM (1.0),0.9,21.717,484.4,199.0
C2K,ACO-LCM (1.0),0.9,19.975,484.8,195.0
C2K,ACO-LCM (1.0),0.9,19.928,494.1,198.0
C2K,ACO-LCM (1.0),0.9,19.961,489.0,199.0
C2K,ACO-LCM (1.0),0.9,19.941,496.8,199.0
C2K,ACO-LCM (1.0),0.9,19.68,491.3,199.0
C2K,ACO-LCM (1.0),0.9,19.398,491.1,198.0
C2K,ACO-LCM (1.0),0.9,19.919,491.2,198.0
C2K,ACO-LCM (1.0),0.9,19.477,482.1,196.0
C2K,ACO-LCM (1.0),0.9,19.383,482.0,198.0
C2K,ACO-LCM (1.0),0.9,20.473,487.9,198.0
C2K,ACO-LCM (1.0),0.9,20.44,484.4,198.0
C2K,ACO-LCM (1.0),0.9,19.478,485.4,198.0
C2K,ACO-LCM (1.0),0.9,19.354,483.3,195.0
C2K,ACO-LCM (1.0),0.9,19.571,488.2,199.0
C2K,ACO-LCM (1.0),0.9,20.108,484.1,194.0
C2K,ACO-LCM (1.0),0.9,20.16,478.8,199.0
C2K,GRAANK,0.9,2.4176,44.3,0.0
C2K,GRAANK,0.9,2.4073,44.3,0.0
C2K,GRAANK,0.9,2.4095,44.3,0.0
C2K,GRAANK,0.9,2.4126,44.3,0.0
C2K,GRAANK,0.9,2.416,44.3,0.0
C2K,GRAANK,0.9,2.4089,44.3,0.0
C2K,GRAANK,0.9,2.3801,44.3,0.0
C2K,GRAANK,0.9,2.4002,44.3,0.0
C2K,GRAANK,0.9,2.3978,44.3,0.0
C2K,GRAANK,0.9,2.4083,44.3,0.0
C2K,GRAANK,0.9,2.4071,44.3,0.0
C2K,GRAANK,0.9,2.3972,44.3,0.0
C2K,GRAANK,0.9,2.4049,44.3,0.0
C2K,GRAANK,0.9,2.4072,44.3,0.0
C2K,GRAANK,0.9,2.4079,44.3,0.0
C2K,GRAANK,0.9,2.393,44.3,0.0
C2K,GRAANK,0.9,2.3994,44.3,0.0
C2K,GRAANK,0.9,2.3845,44.3,0.0
C2K,GRAANK,0.9,2.4127,44.3,0.0
C2K,GRAANK,0.9,2.3825,44.3,0.0
C2K,GRAANK,0.9,2.4006,44.3,0.0
C2K,GRAANK,0.9,2.3958,44.3,0.0
C2K,GRAANK,0.9,2.386,44.3,0.0
C2K,GRAANK,0.9,2.4005,44.3,0.0
C2K,GRAANK,0.9,2.4126,44.3,0.0
C2K,GRAANK,0.9,2.3936,44.3,0.0
C2K,GRAANK,0.9,2.3834,44.3,0.0
C2K,GRAANK,0.9,2.3975,44.3,0.0
C2K,GRAANK,0.9,2.4086,44.3,0.0
C2K,GRAANK,0.9,2.4108,44.3,0.0
C2K,GRAANK,0.9,2.4144,44.3,0.0
C2K,GRAANK,0.9,2.4113,44.3,0.0
C2K,GRAANK,0.9,2.3863,44.3,0.0
UCI,ACO-GRAANK (2.0),0.5,0.1104,124.7,3.0
UCI,ACO-GRAANK (2.0),0.5,0.0765,106.0,1.0
UCI,ACO-GRAANK (2.0),0.5,0.0846,111.1,2.0
UCI,ACO-GRAANK (2.0),0.5,0.0965,118.8,3.0
UCI,ACO-GRAANK (2.0),0.5,0.0989,126.5,0.0
UCI,ACO-GRAANK (2.0),0.5,0.1362,114.5,4.0
UCI,ACO-GRAANK (2.0),0.5,0.0797,101.7,2.0
UCI,ACO-GRAANK (2.0),0.5,0.1354,122.9,3.0
UCI,ACO-GRAANK (2.0),0.5,0.0837,101.6,1.0
UCI,ACO-GRAANK (2.0),0.5,0.1041,113.3,2.0
UCI,ACO-GRAANK (2.0),0.5,0.1327,118.7,3.0
UCI,ACO-GRAANK (2.0),0.5,0.099,116.8,2.0
UCI,ACO-GRAANK (2.0),0.5,0.0807,108.5,1.0
UCI,ACO-GRAANK (2.0),0.5,0.1359,113.5,2.0
UCI,ACO-GRAANK (2.0),0.5,0.1325,140.1,4.0
UCI,ACO-GRAANK (2.0),0.5,0.1514,121.9,3.0
UCI,ACO-GRAANK (2.0),0.5,0.1106,131.2,4.0
UCI,ACO-GRAANK (2.0),0.5,0.1317,113.4,3.0
UCI,ACO-GRAANK (2.0),0.5,0.1153,131.9,2.0
UCI,ACO-GRAANK (2.0),0.5,0.1058,119.6,3.0
UCI,ACO-GRAANK (2.0),0.5,0.0816,105.9,1.0
UCI,ACO-GRAANK (2.0),0.5,0.1205,137.7,3.0
UCI,ACO-GRAANK (2.0),0.5,0.0766,117.3,2.0
UCI,ACO-GRAANK (2.0),0.5,0.1338,138.9,2.0
UCI,ACO-GRAANK (2.0),0.5,0.1441,122.8,3.0
UCI,ACO-GRAANK (2.0),0.5,0.0882,122.4,2.0
UCI,ACO-GRAANK (2.0),0.5,0.1049,133.8,1.0
UCI,ACO-GRAANK (2.0),0.5,0.1858,163.8,3.0
UCI,ACO-GRAANK (2.0),0.5,0.0972,135.0,3.0
UCI,ACO-GRAANK (2.0),0.5,0.135,130.3,2.0
UCI,ACO-GRAANK (2.0),0.5,0.0861,121.7,2.0
UCI,ACO-GRAANK (2.0),0.5,0.1034,126.5,2.0
UCI,ACO-GRAANK (2.0),0.5,0.0773,109.4,1.0
UCI,ACO-LCM (1.0),0.5,21.459,1233.0,1.0
UCI,ACO-LCM (1.0),0.5,21.468,1233.0,1.0
UCI,ACO-LCM (1.0),0.5,20.459,1233.0,1.0
UCI,ACO-LCM (1.0),0.5,21.025,1233.0,1.0
UCI,ACO-LCM (1.0),0.5,20.986,1233.0,1.0
UCI,ACO-LCM (1.0),0.5,21.592,1235.0,2.0
UCI,ACO-LCM (1.0),0.5,21.161,1233.0,1.0
UCI,ACO-LCM (1.0),0.5,21.03,1233.0,1.0
UCI,ACO-LCM (1.0),0.5,21.545,1235.0,2.0
UCI,ACO-LCM (1.0),0.5,21.163,1233.0,1.0
UCI,ACO-LCM (1.0),0.5,19.077,1233.0,1.0
UCI,ACO-LCM (1.0),0.5,22.419,1237.0,3.0
UCI,ACO-LCM (1.0),0.5,21.856,1235.0,2.0
UCI,ACO-LCM (1.0),0.5,22.715,1235.0,2.0
UCI,ACO-LCM (1.0),0.5,20.601,1233.0,1.0
UCI,ACO-LCM (1.0),0.5,20.978,1233.0,1.0
UCI,ACO-LCM (1.0),0.5,20.866,1235.0,2.0
UCI,ACO-LCM (1.0),0.5,22.015,1236.0,3.0
UCI,ACO-LCM (1.0),0.5,21.097,1233.0,1.0
UCI,ACO-LCM (1.0),0.5,22.146,1235.0,2.0
UCI,ACO-LCM (1.0),0.5,21.384,1233.0,1.0
UCI,ACO-LCM (1.0),0.5,21.214,1233.0,1.0
UCI,ACO-LCM (1.0),0.5,23.245,1235.0,2.0
UCI,ACO-LCM (1.0),0.5,22.276,1235.0,2.0
UCI,ACO-LCM (1.0),0.5,21.294,1233.0,1.0
UCI,ACO-LCM (1.0),0.5,21.588,1233.0,1.0
UCI,ACO-LCM (1.0),0.5,21.632,1233.0,1.0
UCI,ACO-LCM (1.0),0.5,22.012,1235.0,2.0
UCI,ACO-LCM (1.0),0.5,19.62,1233.0,1.0
UCI,ACO-LCM (1.0),0.5,21.414,1233.0,1.0
UCI,ACO-LCM (1.0),0.5,22.524,1237.0,3.0
UCI,ACO-LCM (1.0),0.5,20.97,1233.0,1.0
UCI,ACO-LCM (1.0),0.5,21.85,1235.0,2.0
UCI,GRAANK,0.5,0.3837,73.6,7.0
UCI,GRAANK,0.5,0.3772,73.5,7.0
UCI,GRAANK,0.5,0.3835,73.6,7.0
UCI,GRAANK,0.5,0.3836,73.5,7.0
UCI,GRAANK,0.5,0.3805,73.5,7.0
UCI,GRAANK,0.5,0.3841,73.6,7.0
UCI,GRAANK,0.5,0.3788,73.5,7.0
UCI,GRAANK,0.5,0.3795,73.6,7.0
UCI,GRAANK,0.5,0.3818,73.5,7.0
UCI,GRAANK,0.5,0.3873,73.6,7.0
UCI,GRAANK,0.5,0.4343,73.5,7.0
UCI,GRAANK,0.5,0.387,73.6,7.0
UCI,GRAANK,0.5,0.3864,73.5,7.0
UCI,GRAANK,0.5,0.4345,73.5,7.0
UCI,GRAANK,0.5,0.3833,73.6,7.0
UCI,GRAANK,0.5,0.3873,73.5,7.0
UCI,GRAANK,0.5,0.3866,73.6,7.0
UCI,GRAANK,0.5,0.3779,73.6,7.0
UCI,GRAANK,0.5,0.3828,73.6,7.0
UCI,GRAANK,0.5,0.3808,73.5,7.0
UCI,GRAANK,0.5,0.3819,73.5,7.0
UCI,GRAANK,0.5,0.3949,73.6,7.0
UCI,GRAANK,0.5,0.384,73.6,7.0
UCI,GRAANK,0.5,0.3798,73.5,7.0
UCI,GRAANK,0.5,0.3942,73.6,7.0
UCI,GRAANK,0.5,0.3874,73.6,7.0
UCI,GRAANK,0.5,0.379,73.4,7.0
UCI,GRAANK,0.5,0.3851,73.6,7.0
UCI,GRAANK,0.5,0.3823,73.6,7.0
UCI,GRAANK,0.5,0.3847,73.5,7.0
UCI,GRAANK,0.5,0.4338,73.6,7.0
UCI,GRAANK,0.5,0.3793,73.5,7.0
UCI,GRAANK,0.5,0.3791,73.6,7.0
UCI,LCM-GRAD (1.0),0.5,263.66,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,276.76,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,268.75,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,258.3,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,263.17,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,265.58,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,275.16,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,278.66,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,281.22,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,274.1,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,266.45,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,265.79,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,276.99,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,286.29,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,261.55,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,274.68,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,270.72,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,265.8,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,276.14,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,268.73,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,267.1,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,270.8,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,261.27,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,263.64,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,263.73,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,267.5,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,267.89,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,276.74,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,263.12,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,269.88,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,268.84,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,273.64,29988.0,9.0
UCI,LCM-GRAD (1.0),0.5,267.09,29988.0,9.0
UCI,ACO-GRAANK (2.0),0.6,0.2004,200.1,2.0
UCI,ACO-GRAANK (2.0),0.6,0.0839,135.3,2.0
UCI,ACO-GRAANK (2.0),0.6,0.0772,113.9,0.0
UCI,ACO-GRAANK (2.0),0.6,0.1404,126.5,3.0
UCI,ACO-GRAANK (2.0),0.6,0.0882,124.0,1.0
UCI,ACO-GRAANK (2.0),0.6,0.0939,142.9,0.0
UCI,ACO-GRAANK (2.0),0.6,0.1314,126.1,1.0
UCI,ACO-GRAANK (2.0),0.6,0.1157,117.4,3.0
UCI,ACO-GRAANK (2.0),0.6,0.0693,104.9,2.0
UCI,ACO-GRAANK (2.0),0.6,0.0827,119.6,1.0
UCI,ACO-GRAANK (2.0),0.6,0.0667,104.8,1.0
UCI,ACO-GRAANK (2.0),0.6,0.1498,149.9,2.0
UCI,ACO-GRAANK (2.0),0.6,0.1558,150.2,2.0
UCI,ACO-GRAANK (2.0),0.6,0.1817,173.1,2.0
UCI,ACO-GRAANK (2.0),0.6,0.118,139.0,2.0
UCI,ACO-GRAANK (2.0),0.6,0.1252,126.1,2.0
UCI,ACO-GRAANK (2.0),0.6,0.164,176.3,1.0
UCI,ACO-GRAANK (2.0),0.6,0.0748,112.1,1.0
UCI,ACO-GRAANK (2.0),0.6,0.0879,139.1,1.0
UCI,ACO-GRAANK (2.0),0.6,0.1165,116.3,1.0
UCI,ACO-GRAANK (2.0),0.6,0.1611,142.2,2.0
UCI,ACO-GRAANK (2.0),0.6,0.1127,120.3,2.0
UCI,ACO-GRAANK (2.0),0.6,0.1116,112.0,1.0
UCI,ACO-GRAANK (2.0),0.6,0.0605,101.4,1.0
UCI,ACO-GRAANK (2.0),0.6,0.0909,131.4,2.0
UCI,ACO-GRAANK (2.0),0.6,0.1181,132.2,2.0
UCI,ACO-GRAANK (2.0),0.6,0.062,99.9,1.0
UCI,ACO-GRAANK (2.0),0.6,0.1537,146.7,3.0
UCI,ACO-GRAANK (2.0),0.6,0.1434,128.2,2.0
UCI,ACO-GRAANK (2.0),0.6,0.1679,148.5,2.0
UCI,ACO-GRAANK (2.0),0.6,0.0758,118.3,2.0
UCI,ACO-GRAANK (2.0),0.6,0.0704,106.5,1.0
UCI,ACO-GRAANK (2.0),0.6,0.0668,104.7,1.0
UCI,ACO-LCM (1.0),0.6,20.639,1233.0,1.0
UCI,ACO-LCM (1.0),0.6,22.497,1235.0,2.0
UCI,ACO-LCM (1.0),0.6,21.663,1233.0,1.0
UCI,ACO-LCM (1.0),0.6,21.336,1233.0,1.0
UCI,ACO-LCM (1.0),0.6,21.783,1233.0,1.0
UCI,ACO-LCM (1.0),0.6,20.925,1233.0,1.0
UCI,ACO-LCM (1.0),0.6,20.767,1233.0,1.0
UCI,ACO-LCM (1.0),0.6,20.959,1233.0,1.0
UCI,ACO-LCM (1.0),0.6,21.2,1233.0,1.0
UCI,ACO-LCM (1.0),0.6,22.637,1235.0,2.0
UCI,ACO-LCM (1.0),0.6,20.947,1233.0,1.0
UCI,ACO-LCM (1.0),0.6,21.658,1233.0,1.0
UCI,ACO-LCM (1.0),0.6,22.967,1235.0,2.0
UCI,ACO-LCM (1.0),0.6,22.357,1237.0,3.0
UCI,ACO-LCM (1.0),0.6,21.698,1235.0,2.0
UCI,ACO-LCM (1.0),0.6,21.54,1233.0,1.0
UCI,ACO-LCM (1.0),0.6,22.596,1236.0,3.0
UCI,ACO-LCM (1.0),0.6,21.864,1235.0,2.0
UCI,ACO-LCM (1.0),0.6,22.714,1235.0,2.0
UCI,ACO-LCM (1.0),0.6,22.2,1237.0,3.0
UCI,ACO-LCM (1.0),0.6,21.955,1235.0,2.0
UCI,ACO-LCM (1.0),0.6,22.337,1237.0,3.0
UCI,ACO-LCM (1.0),0.6,21.691,1233.0,1.0
UCI,ACO-LCM (1.0),0.6,22.212,1235.0,2.0
UCI,ACO-LCM (1.0),0.6,20.98,1233.0,1.0
UCI,ACO-LCM (1.0),0.6,21.666,1233.0,1.0
UCI,ACO-LCM (1.0),0.6,21.642,1235.0,2.0
UCI,ACO-LCM (1.0),0.6,21.816,1235.0,2.0
UCI,ACO-LCM (1.0),0.6,22.086,1235.0,2.0
UCI,ACO-LCM (1.0),0.6,22.678,1237.0,3.0
UCI,ACO-LCM (1.0),0.6,20.636,1233.0,1.0
UCI,ACO-LCM (1.0),0.6,21.902,1235.0,2.0
UCI,ACO-LCM (1.0),0.6,20.965,1233.0,1.0
UCI,GRAANK,0.6,0.1854,67.3,3.0
UCI,GRAANK,0.6,0.1869,67.3,3.0
UCI,GRAANK,0.6,0.193,67.3,3.0
UCI,GRAANK,0.6,0.1901,67.3,3.0
UCI,GRAANK,0.6,0.185,67.3,3.0
UCI,GRAANK,0.6,0.1866,67.3,3.0
UCI,GRAANK,0.6,0.1855,67.3,3.0
UCI,GRAANK,0.6,0.1873,67.3,3.0
UCI,GRAANK,0.6,0.1933,67.3,3.0
UCI,GRAANK,0.6,0.1868,67.3,3.0
UCI,GRAANK,0.6,0.215,67.3,3.0
UCI,GRAANK,0.6,0.1888,67.3,3.0
UCI,GRAANK,0.6,0.1895,67.3,3.0
UCI,GRAANK,0.6,0.2106,67.3,3.0
UCI,GRAANK,0.6,0.1881,67.3,3.0
UCI,GRAANK,0.6,0.1923,67.3,3.0
UCI,GRAANK,0.6,0.1949,67.3,3.0
UCI,GRAANK,0.6,0.1877,67.3,3.0
UCI,GRAANK,0.6,0.1914,67.3,3.0
UCI,GRAANK,0.6,0.2134,67.3,3.0
UCI,GRAANK,0.6,0.1883,67.3,3.0
UCI,GRAANK,0.6,0.1859,67.3,3.0
UCI,GRAANK,0.6,0.1869,67.3,3.0
UCI,GRAANK,0.6,0.1869,67.3,3.0
UCI,GRAANK,0.6,0.2153,67.3,3.0
UCI,GRAANK,0.6,0.1879,67.3,3.0
UCI,GRAANK,0.6,0.1932,67.3,3.0
UCI,GRAANK,0.6,0.1863,67.3,3.0
UCI,GRAANK,0.6,0.1859,67.3,3.0
UCI,GRAANK,0.6,0.1875,67.3,3.0
UCI,GRAANK,0.6,0.1876,67.3,3.0
UCI,GRAANK,0.6,0.1874,67.3,3.0
UCI,GRAANK,0.6,0.1895,67.2,3.0
UCI,LCM-GRAD (1.0),0.6,268.68,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,263.65,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,264.17,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,271.89,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,265.76,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,269.49,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,269.26,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,276.25,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,264.52,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,265.97,29988.0,9.0
