Data-set,Algorithm,Support,Run-time,Memory,Patterns
UCI,LCM-GRAD (1.0),0.6,258.93,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,269.38,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,267.36,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,266.01,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,266.49,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,264.81,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,260.48,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,267.97,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,276.11,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,279.25,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,263.52,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,267.03,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,265.33,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,263.42,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,268.75,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,272.57,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,271.72,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,282.45,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,271.31,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,261.55,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,269.02,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,269.75,29988.0,9.0
UCI,LCM-GRAD (1.0),0.6,267.26,29988.0,9.0
UCI,ACO-GRAANK (2.0),0.7,0.0833,116.2,1.0
UCI,ACO-GRAANK (2.0),0.7,0.0546,94.9,0.0
UCI,ACO-GRAANK (2.0),0.7,0.1009,134.5,1.0
UCI,ACO-GRAANK (2.0),0.7,0.1685,157.5,2.0
UCI,ACO-GRAANK (2.0),0.7,0.167,158.8,3.0
UCI,ACO-GRAANK (2.0),0.7,0.0717,101.7,2.0
UCI,ACO-GRAANK (2.0),0.7,0.0922,119.1,2.0
UCI,ACO-GRAANK (2.0),0.7,0.0699,104.4,2.0
UCI,ACO-GRAANK (2.0),0.7,0.134,134.6,2.0
UCI,ACO-GRAANK (2.0),0.7,0.1404,122.4,2.0
UCI,ACO-GRAANK (2.0),0.7,0.0787,116.3,2.0
UCI,ACO-GRAANK (2.0),0.7,0.0593,93.2,1.0
UCI,ACO-GRAANK (2.0),0.7,0.0581,97.5,1.0
UCI,ACO-GRAANK (2.0),0.7,0.0808,120.7,1.0
UCI,ACO-GRAANK (2.0),0.7,0.0852,117.5,2.0
UCI,ACO-GRAANK (2.0),0.7,0.0762,113.8,1.0
UCI,ACO-GRAANK (2.0),0.7,0.0832,125.0,2.0
UCI,ACO-GRAANK (2.0),0.7,0.074,104.8,2.0
UCI,ACO-GRAANK (2.0),0.7,0.1492,155.1,1.0
UCI,ACO-GRAANK (2.0),0.7,0.1078,136.0,3.0
UCI,ACO-GRAANK (2.0),0.7,0.0972,134.6,1.0
UCI,ACO-GRAANK (2.0),0.7,0.1056,118.8,2.0
UCI,ACO-GRAANK (2.0),0.7,0.1456,151.6,2.0
UCI,ACO-GRAANK (2.0),0.7,0.057,92.5,1.0
UCI,ACO-GRAANK (2.0),0.7,0.1528,150.0,1.0
UCI,ACO-GRAANK (2.0),0.7,0.0734,106.5,2.0
UCI,ACO-GRAANK (2.0),0.7,0.0757,134.9,2.0
UCI,ACO-GRAANK (2.0),0.7,0.0698,102.5,1.0
UCI,ACO-GRAANK (2.0),0.7,0.1286,130.5,1.0
UCI,ACO-GRAANK (2.0),0.7,0.0583,93.3,1.0
UCI,ACO-GRAANK (2.0),0.7,0.1014,133.9,3.0
UCI,ACO-GRAANK (2.0),0.7,0.137,123.7,3.0
UCI,ACO-GRAANK (2.0),0.7,0.149,133.0,2.0
UCI,ACO-LCM (1.0),0.7,21.651,1235.0,2.0
UCI,ACO-LCM (1.0),0.7,22.374,1235.0,2.0
UCI,ACO-LCM (1.0),0.7,21.791,1235.0,2.0
UCI,ACO-LCM (1.0),0.7,21.682,1235.0,2.0
UCI,ACO-LCM (1.0),0.7,22.721,1235.0,2.0
UCI,ACO-LCM (1.0),0.7,21.079,1233.0,1.0
UCI,ACO-LCM (1.0),0.7,23.178,1238.0,4.0
UCI,ACO-LCM (1.0),0.7,21.424,1233.0,1.0
UCI,ACO-LCM (1.0),0.7,21.51,1233.0,1.0
UCI,ACO-LCM (1.0),0.7,22.697,1235.0,2.0
UCI,ACO-LCM (1.0),0.7,22.615,1235.0,2.0
UCI,ACO-LCM (1.0),0.7,22.09,1235.0,2.0
UCI,ACO-LCM (1.0),0.7,19.948,1233.0,1.0
UCI,ACO-LCM (1.0),0.7,20.381,1233.0,1.0
UCI,ACO-LCM (1.0),0.7,22.946,1235.0,2.0
UCI,ACO-LCM (1.0),0.7,21.462,1233.0,1.0
UCI,ACO-LCM (1.0),0.7,21.438,1233.0,1.0
UCI,ACO-LCM (1.0),0.7,22.989,1235.0,2.0
UCI,ACO-LCM (1.0),0.7,19.211,1233.0,1.0
UCI,ACO-LCM (1.0),0.7,20.667,1233.0,1.0
UCI,ACO-LCM (1.0),0.7,20.956,1233.0,1.0
UCI,ACO-LCM (1.0),0.7,21.005,1233.0,1.0
UCI,ACO-LCM (1.0),0.7,22.27,1235.0,2.0
UCI,ACO-LCM (1.0),0.7,20.809,1233.0,1.0
UCI,ACO-LCM (1.0),0.7,21.069,1233.0,1.0
UCI,ACO-LCM (1.0),0.7,24.234,1237.0,3.0
UCI,ACO-LCM (1.0),0.7,20.974,1233.0,1.0
UCI,ACO-LCM (1.0),0.7,21.044,1235.0,2.0
UCI,ACO-LCM (1.0),0.7,21.182,1233.0,1.0
UCI,ACO-LCM (1.0),0.7,21.793,1233.0,1.0
UCI,ACO-LCM (1.0),0.7,21.49,1233.0,1.0
UCI,ACO-LCM (1.0),0.7,21.102,1233.0,1.0
UCI,ACO-LCM (1.0),0.7,22.412,1235.0,2.0
UCI,GRAANK,0.7,0.1879,67.3,3.0
UCI,GRAANK,0.7,0.1859,67.3,3.0
UCI,GRAANK,0.7,0.1875,67.3,3.0
UCI,GRAANK,0.7,0.1882,67.3,3.0
UCI,GRAANK,0.7,0.1889,67.3,3.0
UCI,GRAANK,0.7,0.1853,67.3,3.0
UCI,GRAANK,0.7,0.2151,67.3,3.0
UCI,GRAANK,0.7,0.196,67.3,3.0
UCI,GRAANK,0.7,0.1866,67.3,3.0
UCI,GRAANK,0.7,0.1921,67.3,3.0
UCI,GRAANK,0.7,0.189,67.3,3.0
UCI,GRAANK,0.7,0.1884,67.3,3.0
UCI,GRAANK,0.7,0.1871,67.3,3.0
UCI,GRAANK,0.7,0.1878,67.3,3.0
UCI,GRAANK,0.7,0.1868,67.3,3.0
UCI,GRAANK,0.7,0.1873,67.3,3.0
UCI,GRAANK,0.7,0.1897,67.3,3.0
UCI,GRAANK,0.7,0.1895,67.3,3.0
UCI,GRAANK,0.7,0.1892,67.3,3.0
UCI,GRAANK,0.7,0.1876,67.3,3.0
UCI,GRAANK,0.7,0.2141,67.2,3.0
UCI,GRAANK,0.7,0.188,67.2,3.0
UCI,GRAANK,0.7,0.1876,67.3,3.0
UCI,GRAANK,0.7,0.1941,67.3,3.0
UCI,GRAANK,0.7,0.2099,67.3,3.0
UCI,GRAANK,0.7,0.1871,67.3,3.0
UCI,GRAANK,0.7,0.1856,67.3,3.0
UCI,GRAANK,0.7,0.1876,67.3,3.0
UCI,GRAANK,0.7,0.1872,67.3,3.0
UCI,GRAANK,0.7,0.1954,67.3,3.0
UCI,GRAANK,0.7,0.1934,67.3,3.0
UCI,GRAANK,0.7,0.1885,67.3,3.0
UCI,GRAANK,0.7,0.1948,67.3,3.0
UCI,LCM-GRAD (1.0),0.7,264.89,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,267.69,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,265.63,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,277.07,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,260.94,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,273.98,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,261.84,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,266.22,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,275.18,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,264.9,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,275.86,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,265.56,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,275.14,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,258.93,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,265.02,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,266.91,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,265.01,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,266.29,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,270.01,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,265.51,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,263.49,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,263.51,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,267.73,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,268.65,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,274.39,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,273.05,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,273.06,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,275.59,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,261.61,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,269.18,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,260.41,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,263.76,29987.0,9.0
UCI,LCM-GRAD (1.0),0.7,267.16,29987.0,9.0
UCI,ACO-GRAANK (2.0),0.8,0.1444,130.7,1.0
UCI,ACO-GRAANK (2.0),0.8,0.1409,129.1,1.0
UCI,ACO-GRAANK (2.0),0.8,0.0668,106.5,1.0
UCI,ACO-GRAANK (2.0),0.8,0.0678,93.2,1.0
UCI,ACO-GRAANK (2.0),0.8,0.0894,128.9,1.0
UCI,ACO-GRAANK (2.0),0.8,0.0713,105.9,1.0
UCI,ACO-GRAANK (2.0),0.8,0.1396,145.0,1.0
UCI,ACO-GRAANK (2.0),0.8,0.1545,149.6,1.0
UCI,ACO-GRAANK (2.0),0.8,0.1571,156.2,0.0
UCI,ACO-GRAANK (2.0),0.8,0.129,132.0,1.0
UCI,ACO-GRAANK (2.0),0.8,0.1121,119.2,1.0
UCI,ACO-GRAANK (2.0),0.8,0.0926,139.8,0.0
UCI,ACO-GRAANK (2.0),0.8,0.2264,182.5,1.0
UCI,ACO-GRAANK (2.0),0.8,0.0808,118.9,1.0
UCI,ACO-GRAANK (2.0),0.8,0.0689,107.1,1.0
UCI,ACO-GRAANK (2.0),0.8,0.1843,191.6,1.0
UCI,ACO-GRAANK (2.0),0.8,0.1429,148.0,1.0
UCI,ACO-GRAANK (2.0),0.8,0.1052,133.5,1.0
UCI,ACO-GRAANK (2.0),0.8,0.1579,161.9,1.0
UCI,ACO-GRAANK (2.0),0.8,0.1173,128.6,0.0
UCI,ACO-GRAANK (2.0),0.8,0.0756,127.0,0.0
UCI,ACO-GRAANK (2.0),0.8,0.1277,131.1,1.0
UCI,ACO-GRAANK (2.0),0.8,0.1343,130.3,1.0
UCI,ACO-GRAANK (2.0),0.8,0.1005,115.2,1.0
UCI,ACO-GRAANK (2.0),0.8,0.1491,148.8,0.0
UCI,ACO-GRAANK (2.0),0.8,0.0593,99.1,1.0
UCI,ACO-GRAANK (2.0),0.8,0.1138,125.6,0.0
UCI,ACO-GRAANK (2.0),0.8,0.1988,127.0,1.0
UCI,ACO-GRAANK (2.0),0.8,0.1575,145.0,1.0
UCI,ACO-GRAANK (2.0),0.8,0.1465,131.7,0.0
UCI,ACO-GRAANK (2.0),0.8,0.184,158.4,0.0
UCI,ACO-GRAANK (2.0),0.8,0.0831,116.2,1.0
UCI,ACO-GRAANK (2.0),0.8,0.1297,126.7,1.0
UCI,ACO-LCM (1.0),0.8,21.317,1234.0,2.0
UCI,ACO-LCM (1.0),0.8,23.085,1237.0,4.0
UCI,ACO-LCM (1.0),0.8,23.034,1234.0,2.0
UCI,ACO-LCM (1.0),0.8,23.644,1236.0,3.0
UCI,ACO-LCM (1.0),0.8,21.181,1232.0,1.0
UCI,ACO-LCM (1.0),0.8,22.584,1235.0,3.0
UCI,ACO-LCM (1.0),0.8,22.292,1234.0,2.0
UCI,ACO-LCM (1.0),0.8,20.224,1234.0,2.0
UCI,ACO-LCM (1.0),0.8,20.705,1234.0,2.0
UCI,ACO-LCM (1.0),0.8,22.122,1234.0,2.0
UCI,ACO-LCM (1.0),0.8,21.187,1232.0,1.0
UCI,ACO-LCM (1.0),0.8,20.98,1234.0,2.0
UCI,ACO-LCM (1.0),0.8,22.574,1234.0,2.0
UCI,ACO-LCM (1.0),0.8,22.708,1234.0,2.0
UCI,ACO-LCM (1.0),0.8,21.922,1234.0,2.0
UCI,ACO-LCM (1.0),0.8,19.091,1232.0,1.0
UCI,ACO-LCM (1.0),0.8,18.915,1232.0,1.0
UCI,ACO-LCM (1.0),0.8,22.719,1234.0,2.0
UCI,ACO-LCM (1.0),0.8,20.478,1232.0,1.0
UCI,ACO-LCM (1.0),0.8,21.301,1234.0,2.0
UCI,ACO-LCM (1.0),0.8,22.35,1234.0,2.0
UCI,ACO-LCM (1.0),0.8,20.771,1232.0,1.0
UCI,ACO-LCM (1.0),0.8,22.889,1234.0,2.0
UCI,ACO-LCM (1.0),0.8,21.776,1234.0,2.0
UCI,ACO-LCM (1.0),0.8,21.003,1232.0,1.0
UCI,ACO-LCM (1.0),0.8,22.147,1234.0,2.0
UCI,ACO-LCM (1.0),0.8,21.862,1232.0,1.0
UCI,ACO-LCM (1.0),0.8,21.137,1232.0,1.0
UCI,ACO-LCM (1.0),0.8,21.368,1236.0,3.0
UCI,ACO-LCM (1.0),0.8,22.203,1234.0,2.0
UCI,ACO-LCM (1.0),0.8,20.701,1232.0,1.0
UCI,ACO-LCM (1.0),0.8,20.486,1232.0,1.0
UCI,ACO-LCM (1.0),0.8,22.687,1234.0,2.0
UCI,GRAANK,0.8,0.1688,60.0,2.0
UCI,GRAANK,0.8,0.1749,59.9,2.0
UCI,GRAANK,0.8,0.169,60.0,2.0
UCI,GRAANK,0.8,0.1681,60.0,2.0
UCI,GRAANK,0.8,0.1717,60.0,2.0
UCI,GRAANK,0.8,0.1723,60.0,2.0
UCI,GRAANK,0.8,0.1764,60.0,2.0
UCI,GRAANK,0.8,0.1709,60.0,2.0
UCI,GRAANK,0.8,0.1758,60.0,2.0
UCI,GRAANK,0.8,0.1938,60.0,2.0
UCI,GRAANK,0.8,0.1718,60.0,2.0
UCI,GRAANK,0.8,0.1752,60.0,2.0
UCI,GRAANK,0.8,0.1752,60.0,2.0
UCI,GRAANK,0.8,0.1704,60.0,2.0
UCI,GRAANK,0.8,0.1691,60.0,2.0
UCI,GRAANK,0.8,0.1731,60.0,2.0
UCI,GRAANK,0.8,0.1752,60.0,2.0
UCI,GRAANK,0.8,0.1712,60.0,2.0
UCI,GRAANK,0.8,0.1873,60.0,2.0
UCI,GRAANK,0.8,0.1681,60.0,2.0
UCI,GRAANK,0.8,0.1705,60.0,2.0
UCI,GRAANK,0.8,0.1741,60.0,2.0
UCI,GRAANK,0.8,0.1703,60.0,2.0
UCI,GRAANK,0.8,0.176,60.0,2.0
UCI,GRAANK,0.8,0.1747,60.0,2.0
UCI,GRAANK,0.8,0.1685,60.0,2.0
UCI,GRAANK,0.8,0.1935,60.0,2.0
UCI,GRAANK,0.8,0.1691,60.0,2.0
UCI,GRAANK,0.8,0.1928,60.0,2.0
UCI,GRAANK,0.8,0.178,60.0,2.0
UCI,GRAANK,0.8,0.1685,60.0,2.0
UCI,GRAANK,0.8,0.1707,60.0,2.0
UCI,GRAANK,0.8,0.1699,60.0,2.0
UCI,LCM-GRAD (1.0),0.8,215.01,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,219.68,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,216.17,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,220.72,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,220.74,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,214.55,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,213.24,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,211.68,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,214.58,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,221.24,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,213.76,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,220.18,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,226.33,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,211.32,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,219.15,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,213.85,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,220.14,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,214.55,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,215.9,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,213.53,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,227.25,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,213.86,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,209.41,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,213.68,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,213.25,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,214.56,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,209.61,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,211.4,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,212.48,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,214.93,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,212.76,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,219.3,26590.0,8.0
UCI,LCM-GRAD (1.0),0.8,217.91,26590.0,8.0
UCI,ACO-GRAANK (2.0),0.9,0.1662,183.2,1.0
UCI,ACO-GRAANK (2.0),0.9,0.1677,159.2,0.0
UCI,ACO-GRAANK (2.0),0.9,0.1662,158.2,1.0
UCI,ACO-GRAANK (2.0),0.9,0.143,155.8,0.0
UCI,ACO-GRAANK (2.0),0.9,0.1032,141.0,0.0
UCI,ACO-GRAANK (2.0),0.9,0.0979,132.2,1.0
UCI,ACO-GRAANK (2.0),0.9,0.1316,136.6,0.0
UCI,ACO-GRAANK (2.0),0.9,0.145,144.5,1.0
UCI,ACO-GRAANK (2.0),0.9,0.1497,165.7,0.0
UCI,ACO-GRAANK (2.0),0.9,0.11,114.9,0.0
UCI,ACO-GRAANK (2.0),0.9,0.1742,169.5,1.0
UCI,ACO-GRAANK (2.0),0.9,0.124,132.9,1.0
UCI,ACO-GRAANK (2.0),0.9,0.1373,140.2,0.0
UCI,ACO-GRAANK (2.0),0.9,0.2111,185.9,1.0
UCI,ACO-GRAANK (2.0),0.9,0.1069,114.7,0.0
UCI,ACO-GRAANK (2.0),0.9,0.0951,133.8,0.0
UCI,ACO-GRAANK (2.0),0.9,0.1605,139.7,0.0
UCI,ACO-GRAANK (2.0),0.9,0.0854,116.2,1.0
UCI,ACO-GRAANK (2.0),0.9,0.1338,135.2,1.0
UCI,ACO-GRAANK (2.0),0.9,0.1664,153.0,1.0
UCI,ACO-GRAANK (2.0),0.9,0.1391,131.1,1.0
UCI,ACO-GRAANK (2.0),0.9,0.1028,141.8,0.0
UCI,ACO-GRAANK (2.0),0.9,0.1182,126.7,0.0
UCI,ACO-GRAANK (2.0),0.9,0.1222,124.0,1.0
UCI,ACO-GRAANK (2.0),0.9,0.1484,158.0,1.0
UCI,ACO-GRAANK (2.0),0.9,0.1576,138.0,1.0
UCI,ACO-GRAANK (2.0),0.9,0.1299,124.7,1.0
UCI,ACO-GRAANK (2.0),0.9,0.1534,152.4,1.0
UCI,ACO-GRAANK (2.0),0.9,0.0771,112.1,1.0
UCI,ACO-GRAANK (2.0),0.9,0.1402,133.6,0.0
UCI,ACO-GRAANK (2.0),0.9,0.1183,120.7,1.0
UCI,ACO-GRAANK (2.0),0.9,0.0609,93.9,1.0
UCI,ACO-GRAANK (2.0),0.9,0.0662,106.2,0.0
UCI,ACO-LCM (1.0),0.9,20.735,1232.0,1.0
UCI,ACO-LCM (1.0),0.9,21.14,1234.0,2.0
UCI,ACO-LCM (1.0),0.9,21.702,1232.0,1.0
UCI,ACO-LCM (1.0),0.9,20.913,1232.0,1.0
UCI,ACO-LCM (1.0),0.9,22.099,1234.0,2.0
UCI,ACO-LCM (1.0),0.9,22.379,1234.0,2.0
UCI,ACO-LCM (1.0),0.9,21.538,1232.0,1.0
UCI,ACO-LCM (1.0),0.9,22.347,1234.0,2.0
UCI,ACO-LCM (1.0),0.9,21.335,1232.0,1.0
UCI,ACO-LCM (1.0),0.9,21.293,1232.0,1.0
UCI,ACO-LCM (1.0),0.9,21.9,1236.0,3.0
UCI,ACO-LCM (1.0),0.9,20.756,1232.0,1.0
UCI,ACO-LCM (1.0),0.9,22.573,1236.0,3.0
UCI,ACO-LCM (1.0),0.9,19.066,1232.0,1.0
UCI,ACO-LCM (1.0),0.9,20.739,1232.0,1.0
UCI,ACO-LCM (1.0),0.9,24.363,1235.0,3.0
UCI,ACO-LCM (1.0),0.9,23.23,1235.0,3.0
UCI,ACO-LCM (1.0),0.9,21.491,1234.0,2.0
UCI,ACO-LCM (1.0),0.9,21.404,1234.0,2.0
UCI,ACO-LCM (1.0),0.9,22.147,1234.0,2.0
UCI,ACO-LCM (1.0),0.9,20.712,1232.0,1.0
UCI,ACO-LCM (1.0),0.9,22.455,1234.0,2.0
UCI,ACO-LCM (1.0),0.9,21.521,1232.0,1.0
UCI,ACO-LCM (1.0),0.9,21.306,1232.0,1.0
UCI,ACO-LCM (1.0),0.9,22.633,1234.0,2.0
UCI,ACO-LCM (1.0),0.9,20.657,1232.0,1.0
UCI,ACO-LCM (1.0),0.9,20.653,1232.0,1.0
UCI,ACO-LCM (1.0),0.9,22.264,1234.0,2.0
UCI,ACO-LCM (1.0),0.9,21.469,1232.0,1.0
UCI,ACO-LCM (1.0),0.9,20.922,1232.0,1.0
UCI,ACO-LCM (1.0),0.9,22.978,1235.0,3.0
UCI,ACO-LCM (1.0),0.9,24.339,1235.0,3.0
UCI,ACO-LCM (1.0),0.9,21.255,1234.0,2.0
UCI,GRAANK,0.9,0.1743,59.9,2.0
UCI,GRAANK,0.9,0.1932,60.0,2.0
UCI,GRAANK,0.9,0.1685,60.0,2.0
UCI,GRAANK,0.9,0.1745,60.0,2.0
UCI,GRAANK,0.9,0.1707,60.0,2.0
UCI,GRAANK,0.9,0.1688,60.0,2.0
UCI,GRAANK,0.9,0.1702,59.9,2.0
UCI,GRAANK,0.9,0.1887,60.0,2.0
UCI,GRAANK,0.9,0.1875,60.0,2.0
UCI,GRAANK,0.9,0.1749,60.0,2.0
UCI,GRAANK,0.9,0.1692,60.0,2.0
UCI,GRAANK,0.9,0.1931,60.0,2.0
UCI,GRAANK,0.9,0.1711,60.0,2.0
UCI,GRAANK,0.9,0.1748,60.0,2.0
UCI,GRAANK,0.9,0.1713,60.0,2.0
UCI,GRAANK,0.9,0.1689,60.0,2.0
UCI,GRAANK,0.9,0.1674,60.0,2.0
UCI,GRAANK,0.9,0.1705,60.0,2.0
UCI,GRAANK,0.9,0.1681,60.0,2.0
UCI,GRAANK,0.9,0.1693,60.0,2.0
UCI,GRAANK,0.9,0.1704,60.0,2.0
UCI,GRAANK,0.9,0.1709,60.0,2.0
UCI,GRAANK,0.9,0.1771,60.0,2.0
UCI,GRAANK,0.9,0.1709,60.0,2.0
UCI,GRAANK,0.9,0.1698,60.0,2.0
UCI,GRAANK,0.9,0.1699,60.0,2.0
UCI,GRAANK,0.9,0.1686,59.9,2.0
UCI,GRAANK,0.9,0.176,60.0,2.0
UCI,GRAANK,0.9,0.1712,60.0,2.0
UCI,GRAANK,0.9,0.1725,60.0,2.0
UCI,GRAANK,0.9,0.1697,60.0,2.0
UCI,GRAANK,0.9,0.1698,59.9,2.0
UCI,GRAANK,0.9,0.1779,60.0,2.0
UCI,LCM-GRAD (1.0),0.9,218.88,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,220.41,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,215.42,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,213.0,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,216.34,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,216.31,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,213.64,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,224.54,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,210.76,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,214.8,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,215.29,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,225.29,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,210.08,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,210.25,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,211.01,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,215.87,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,221.01,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,224.89,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,215.95,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,212.26,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,220.24,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,216.84,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,215.3,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,219.72,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,221.07,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,210.63,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,221.69,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,210.54,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,221.35,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,220.35,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,211.41,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,213.28,26590.0,8.0
UCI,LCM-GRAD (1.0),0.9,218.01,26590.0,8.0
